SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5516 Woodlawn Ave N,Seattle,WA,98103,1095000,4,4.0,Green Lake,2893,4200,1919,6,378,,Active,,,http://www.redfin.com/WA/Seattle/5516-Woodlawn-Ave-N-98103/home/304024,NWMLS,1603041,N,Y,47.6692346,-122.3376947
MLS Listing,,Vacant Land,1200 S 218th St,Des Moines,WA,98198,798650,0,,Des Moines,,74303,,6,,,Active,,,http://www.redfin.com/WA/Des-Moines/1200-S-218th-St-98198/home/171804829,NWMLS,1603787,N,Y,47.4065711,-122.3181082
MLS Listing,,Single Family Residential,5217 5th Ave NE,Seattle,WA,98105,1100000,4,2.0,Green Lake,1980,5100,1921,6,556,,Active,,,http://www.redfin.com/WA/Seattle/5217-5th-Ave-NE-98105/home/305113,NWMLS,1602862,N,Y,47.6670083,-122.3231329
MLS Listing,,Single Family Residential,219 Erie Ave,Seattle,WA,98122,1230000,5,2.75,Leschi,3220,5454,1946,6,382,,Active,,,http://www.redfin.com/WA/Seattle/219-Erie-Ave-98122/home/140827,NWMLS,1602056,N,Y,47.6033955,-122.2860908
MLS Listing,,Vacant Land,S 356th St,Federal Way,WA,98023,299900,0,,Federal Way,,222591,,6,,,Active,,,http://www.redfin.com/WA/Federal-Way/S-356th-St-98023/home/167056487,NWMLS,1604016,N,Y,47.283381,-122.330733
MLS Listing,,Vacant Land,35423 55th Ave S,Auburn,WA,98001,79975,0,,Jovita Heights,,4800,,6,,,Active,,,http://www.redfin.com/WA/Auburn/35423-55th-Ave-S-98001/home/143499268,NWMLS,1602540,N,Y,47.2843435,-122.2663531
MLS Listing,,Single Family Residential,8611 NE 6th St,Medina,WA,98039,4198000,4,4.0,Medina,4176,10010,2004,6,1005,,Active,,,http://www.redfin.com/WA/Medina/8611-NE-6th-St-98039/home/252699,NWMLS,1598384,N,Y,47.615714,-122.2249406
MLS Listing,,Condo/Co-op,520 6th Ave #1001,Kirkland,WA,98033,1100000,2,2.0,Downtown,2093,,1998,6,526,960,Active,,,http://www.redfin.com/WA/Kirkland/520-6th-Ave-98033/unit-1001/home/41529,NWMLS,1603825,N,Y,47.6799933,-122.1981807
MLS Listing,,Single Family Residential,319 NW 199th St,Shoreline,WA,98177,779850,3,2.5,Hillwood,1870,7225,1965,6,417,,Active,,,http://www.redfin.com/WA/Shoreline/319-NW-199th-St-98177/home/78276,NWMLS,1603608,N,Y,47.7733208,-122.3622289
MLS Listing,,Condo/Co-op,3657 Francis Ave N #302,Seattle,WA,98103,400000,1,1.0,Fremont,537,,1969,6,745,232,Active,,,http://www.redfin.com/WA/Seattle/3657-Francis-Ave-N-98103/unit-302/home/2117717,NWMLS,1601672,N,Y,47.6537807,-122.3537265
MLS Listing,,Condo/Co-op,201 Galer St #434,Seattle,WA,98109,460000,0,1.0,Queen Anne,654,,1908,6,703,572,Active,,,http://www.redfin.com/WA/Seattle/201-Galer-St-98109/unit-434/home/8190359,NWMLS,1602955,N,Y,47.6319655,-122.3520303
MLS Listing,,Townhouse,5529 S 237th Pl Unit 11-1,Kent,WA,98032,369950,3,2.5,The Lakes,1439,289463,1994,6,257,360,Active,,,http://www.redfin.com/WA/Kent/5529-S-237th-Pl-98032/unit-11-1/home/50430,NWMLS,1599618,N,Y,47.388951,-122.2655698
MLS Listing,,Single Family Residential,37123 17th Ave S,Federal Way,WA,98003,1195000,4,5.0,Regency Woods,5710,42395,1995,6,209,13,Active,,,http://www.redfin.com/WA/Federal-Way/37123-17th-Ave-S-98003/home/365906,NWMLS,1603940,N,Y,47.2683975,-122.3134823
MLS Listing,,Other,2143 N Northlake Way #39,Seattle,WA,98103,419000,1,1.0,Lake Union,455,534,2003,6,921,507,Active,,,http://www.redfin.com/WA/Seattle/2143-N-Northlake-Way-98103/unit-39/home/43543,NWMLS,1602749,N,Y,47.6468898,-122.3322656
MLS Listing,,Single Family Residential,7712 10th Ave NW,Seattle,WA,98117,874950,3,1.75,Whittier,2087,5000,1928,6,419,,Active,,,http://www.redfin.com/WA/Seattle/7712-10th-Ave-NW-98117/home/497495,NWMLS,1603952,N,Y,47.6855068,-122.369026
MLS Listing,,Condo/Co-op,133 Queen Anne Ave N Ph 601,Seattle,WA,98109,775000,2,1.0,Queen Anne,854,7245,2003,6,907,451,Active,,,http://www.redfin.com/WA/Seattle/133-Queen-Anne-Ave-N-98109/unit-601/home/7804,NWMLS,1603964,N,Y,47.6196288,-122.3571754
MLS Listing,,Single Family Residential,510 N 65th St,Seattle,WA,98103,949950,4,3.5,Green Lake,2030,4960,1926,6,468,,Active,,,http://www.redfin.com/WA/Seattle/510-N-65th-St-98103/home/301113,NWMLS,1603575,N,Y,47.6762652,-122.3521431
MLS Listing,,Condo/Co-op,3333 Wallingford Ave N #202,Seattle,WA,98103,450000,1,1.0,Wallingford,689,27343,2005,6,653,264,Active,,,http://www.redfin.com/WA/Seattle/3333-Wallingford-Ave-N-98103/unit-202/home/12090686,NWMLS,1603516,N,Y,47.6478746,-122.3371569
MLS Listing,,Single Family Residential,310 Lynn St,Seattle,WA,98109,1395000,4,3.25,Queen Anne,2310,4000,1908,6,604,,Active,,,http://www.redfin.com/WA/Seattle/310-Lynn-St-98109/home/133302,NWMLS,1603869,N,Y,47.639328,-122.3513989
MLS Listing,,Multi-Family (2-4 Unit),216 J St SE,Auburn,WA,98002,370000,4,2.0,Downtown - Auburn,1440,6702,1966,6,257,,Active,,,http://www.redfin.com/WA/Auburn/216-J-St-SE-98002/home/218482,NWMLS,1604004,N,Y,47.3055927,-122.2172312
MLS Listing,,Single Family Residential,27554 254th Way SE,Maple Valley,WA,98038,719950,4,2.5,Four Corners,2940,6342,2006,6,245,75,Active,,,http://www.redfin.com/WA/Maple-Valley/27554-254th-Way-SE-98038/home/2070573,NWMLS,1603725,N,Y,47.3539814,-122.0037911
MLS Listing,,Single Family Residential,13019 8th Ave S,Burien,WA,98168,499000,4,1.75,Burien,2350,9900,1948,6,212,,Active,,,http://www.redfin.com/WA/Burien/13019-8th-Ave-S-98168/home/190507,NWMLS,1603419,N,Y,47.4862308,-122.3236491
MLS Listing,,Single Family Residential,45 Orcas Ky,Bellevue,WA,98006,1698000,5,3.5,Newport Shores,3230,15227,1982,6,526,90,Active,,,http://www.redfin.com/WA/Bellevue/45-Orcas-Ky-98006/home/409245,NWMLS,1603287,N,Y,47.5718254,-122.187238
MLS Listing,,Condo/Co-op,5615 24th Ave NW #44,Seattle,WA,98107,597000,2,1.75,Ballard,950,,2006,6,628,601,Active,,,http://www.redfin.com/WA/Seattle/5615-24th-Ave-NW-98107/unit-44/home/12091816,NWMLS,1602706,N,Y,47.6699632,-122.3880005
MLS Listing,,Single Family Residential,2664 S 120th Pl,Burien,WA,98168,549900,4,2.5,Boulevard Park,1880,3198,2018,6,293,54,Active,,,http://www.redfin.com/WA/Burien/2664-S-120th-Pl-98168/home/109660953,NWMLS,1599345,N,Y,47.495735,-122.298419
MLS Listing,,Condo/Co-op,10610 NE 9th Pl #1905,Bellevue,WA,98004,1299500,2,2.0,Bellevue,1353,,2008,6,960,965,Active,,,http://www.redfin.com/WA/Bellevue/10610-NE-9th-Pl-98004/unit-1905/home/18656973,NWMLS,1603901,N,Y,47.6191171,-122.1979122
MLS Listing,,Mobile/Manufactured Home,210 37th St SE #116,Auburn,WA,98002,150000,3,2.0,Auburn,1600,,1973,6,94,,Active,,,http://www.redfin.com/WA/Auburn/210-37th-St-SE-98002/unit-116/home/171800660,NWMLS,1603454,N,Y,47.27359,-122.2250473
MLS Listing,,Condo/Co-op,8701 35th Ave NE #10,Seattle,WA,98115,274950,1,1.0,Wedgwood,565,,1958,6,487,360,Active,,,http://www.redfin.com/WA/Seattle/8701-35th-Ave-NE-98115/unit-10/home/17074646,NWMLS,1603986,N,Y,47.6918331,-122.2911718
MLS Listing,,Single Family Residential,8400 NE 190 St,Bothell,WA,98011,1375000,4,3.0,West Hill,3160,43560,1967,7,435,,Active,,,http://www.redfin.com/WA/Bothell/8400-NE-190th-St-98011/home/283794,NWMLS,1603852,N,Y,47.7663281,-122.2284537
MLS Listing,,Single Family Residential,26520 SE 168th St,Issaquah,WA,98027,1598000,6,3.25,Tiger Mountain,7226,376794,1982,7,221,,Active,,,http://www.redfin.com/WA/Issaquah/26520-SE-168th-St-98027/home/424401,NWMLS,1603314,N,Y,47.451878,-121.987268
MLS Listing,,Vacant Land,Royal Hills Dr SE,Renton,WA,98058,400000,0,,Renton,,156917,,7,,,Active,,,http://www.redfin.com/WA/Renton/Royal-Hills-Dr-SE-98058/home/170423512,NWMLS,1603937,N,Y,47.466305,-122.187361
MLS Listing,,Condo/Co-op,11807 100th Ave Ne Ave NE Unit B302,Kirkland,WA,98034,379950,2,1.5,Juanita,859,,1978,7,442,363,Active,,,http://www.redfin.com/WA/Kirkland/11807-100th-Ave-NE-98034/unit-B302/home/17081196,NWMLS,1603886,N,Y,47.7060963,-122.208742
MLS Listing,,Single Family Residential,5208 268th Ave NE,Redmond,WA,98053,650000,4,2.0,Ames Lake,2120,57934,1972,7,307,,Active,,,http://www.redfin.com/WA/Redmond/5208-268th-Ave-NE-98053/home/446465,NWMLS,1602564,N,Y,47.6530517,-121.9811052
MLS Listing,,Condo/Co-op,1414 NE 151 St #303,Shoreline,WA,98155,319000,2,1.5,Shoreline,896,,1979,7,356,350,Active,,,http://www.redfin.com/WA/Shoreline/1414-NE-151st-St-98155/unit-303/home/24302,NWMLS,1603878,N,Y,47.738215,-122.3137366
MLS Listing,,Single Family Residential,14006 SE 259th St,Kent,WA,98042,419995,4,1.75,East Hill,1810,6658,1970,7,232,,Active,,,http://www.redfin.com/WA/Kent/14006-SE-259th-St-98042/home/399765,NWMLS,1603748,N,Y,47.3699436,-122.1541881
MLS Listing,,Single Family Residential,32780 SE Cottonwood St #232,Black Diamond,WA,98010,489950,3,2.0,Black Diamond,2331,4373,2020,7,210,162,Active,,,http://www.redfin.com/WA/Seattle/32780-SE-Cottonwood-ST-98101/unit-232/home/171798583,NWMLS,1603862,N,Y,47.31657,-121.997665
MLS Listing,,Vacant Land,20615 87th Ave SW,Vashon,WA,98070,175000,0,,Ellisport,,40946,,7,,,Active,,,http://www.redfin.com/WA/Vashon/20615-Vashon-Ave-98070/home/2059867,NWMLS,1603865,N,Y,47.4186278,-122.4457589
MLS Listing,,Single Family Residential,18512 NE 27th St,Redmond,WA,98052,1200000,4,2.5,West Lake Sammamish,2530,13050,1977,7,474,,Active,,,http://www.redfin.com/WA/Redmond/18512-NE-27th-St-98052/home/505074,NWMLS,1603328,N,Y,47.6344677,-122.0924841
MLS Listing,,Condo/Co-op,17534 151st Ave SE Unit 10-5,Renton,WA,98058,233500,2,1.75,Fairwood,913,,1979,7,256,333,Active,,,http://www.redfin.com/WA/Renton/17534-151st-Ave-SE-98058/unit-10-5/home/39403,NWMLS,1603056,N,Y,47.445809,-122.1394295
MLS Listing,,Single Family Residential,16416 NE 106th Pl,Redmond,WA,98052,865000,4,1.75,Education Hill,1890,8264,1977,7,458,,Active,,,http://www.redfin.com/WA/Redmond/16416-NE-106th-Pl-98052/home/325231,NWMLS,1603154,N,Y,47.6952582,-122.1204593
MLS Listing,,Single Family Residential,23707 42nd Pl S,Kent,WA,98032,499900,4,3.0,Kent,2290,12013,1990,7,218,,Active,,,http://www.redfin.com/WA/Kent/23707-42nd-Pl-S-98032/home/208317,NWMLS,1603801,N,Y,47.3890858,-122.2805033
MLS Listing,,Single Family Residential,3211 S 194th St,SeaTac,WA,98188,980000,3,1.75,Angle Lake,1960,10731,1961,7,500,12,Active,,,http://www.redfin.com/WA/SeaTac/3211-S-194th-St-98188/home/341656,NWMLS,1602711,N,Y,47.4286118,-122.2917068
MLS Listing,,Condo/Co-op,2716 Elliot Ave #100,Seattle,WA,98121,699000,0,1.25,Belltown,1283,14389,2003,7,545,725,Active,,,http://www.redfin.com/WA/Seattle/2716-Elliott-Ave-98121/unit-100/home/12743,NWMLS,1597070,N,Y,47.6150487,-122.3527367
MLS Listing,,Single Family Residential,7959 Seward Park Ave S,Seattle,WA,98118,599000,2,1.0,Seward Park,2520,4840,1922,7,238,,Active,,,http://www.redfin.com/WA/Seattle/7959-Seward-Park-Ave-S-98118/home/174080,NWMLS,1603537,N,Y,47.5299753,-122.2666734
MLS Listing,,Mobile/Manufactured Home,1402 22nd St NE #54,Auburn,WA,98002,122500,2,1.75,North East Auburn,1560,,1976,7,79,,Active,,,http://www.redfin.com/WA/Auburn/1402-22nd-St-NE-98002/unit-54/home/17948080,NWMLS,1603421,N,Y,47.3233539,-122.2050057
MLS Listing,,Vacant Land,8633 East Side Dr NE,Tacoma,WA,98422,370000,0,,Dash Point,,15200,,7,,,Active,,,http://www.redfin.com/WA/Tacoma/8633-E-Side-Dr-NE-98422/home/2792080,NWMLS,1602457,N,Y,47.3178509,-122.4164512
MLS Listing,,Single Family Residential,2700 SW 330th St,Federal Way,WA,98023,330000,4,2.0,Federal Way,1450,8349,1963,7,228,,Active,,,http://www.redfin.com/WA/Federal-Way/2700-SW-330th-St-98023/home/356728,NWMLS,1600972,N,Y,47.3074222,-122.3680986
MLS Listing,,Single Family Residential,3855 NE 98th St,Seattle,WA,98115,1250000,4,3.0,Wedgwood,2500,8882,1958,7,500,,Active,,,http://www.redfin.com/WA/Seattle/3855-NE-98th-St-98115/home/113013,NWMLS,1597947,N,Y,47.6999508,-122.2856071
MLS Listing,,Single Family Residential,3745 SW 98th St,Seattle,WA,98126,565000,3,1.5,Arbor Heights,1250,5224,1996,7,452,,Active,,,http://www.redfin.com/WA/Seattle/3745-SW-98th-St-98126/home/155672,NWMLS,1603473,N,Y,47.5153866,-122.3813118
MLS Listing,,Single Family Residential,2320 Eyres Pl W,Seattle,WA,98199,1195000,4,2.25,Magnolia,3250,5350,1938,7,368,,Active,,,http://www.redfin.com/WA/Seattle/2320-Eyres-Pl-W-98199/home/126086,NWMLS,1602985,N,Y,47.6389639,-122.4052265
MLS Listing,,Single Family Residential,8825 17th Ave NE,Seattle,WA,98115,1000000,5,2.75,Maple Leaf,2550,5376,1928,7,392,,Active,,,http://www.redfin.com/WA/Seattle/8825-17th-Ave-NE-98115/home/107809,NWMLS,1602658,N,Y,47.6928863,-122.3096904
MLS Listing,,Multi-Family (2-4 Unit),6620 Carleton Ave S,Seattle,WA,98108,739000,4,3.0,Georgetown,3550,2468,1900,7,208,,Active,,,http://www.redfin.com/WA/Seattle/6620-Carleton-Ave-S-98108/home/476777,NWMLS,1598007,N,Y,47.5435589,-122.321111
MLS Listing,,Single Family Residential,3501 E Terrace St,Seattle,WA,98122,1798000,3,2.5,Leschi,3190,11300,1989,7,564,,Active,,,http://www.redfin.com/WA/Seattle/3501-E-Terrace-St-98122/home/140780,NWMLS,1600612,N,Y,47.6055616,-122.2881778
MLS Listing,,Condo/Co-op,17300 91st Ave NE Unit E301,Bothell,WA,98011,337000,2,2.0,Bothell,930,,1990,7,362,340,Active,,,http://www.redfin.com/WA/Bothell/17300-91st-Ave-NE-98011/unit-E301/home/9544,NWMLS,1603239,N,Y,47.7529675,-122.2195145
MLS Listing,,Townhouse,4915 Talbot Pl S Unit 3B,Renton,WA,98055,380000,2,2.5,Talbot Hill,1394,,2000,7,273,373,Active,,,http://www.redfin.com/WA/Renton/4915-Talbot-Pl-S-98055/unit-3B/home/103958712,NWMLS,1603721,N,Y,47.4343395,-122.213792
MLS Listing,,Condo/Co-op,515 Lake St S #301,Kirkland,WA,98033,749950,1,1.0,Downtown,806,,1965,7,930,571,Active,,,http://www.redfin.com/WA/Kirkland/515-Lake-St-S-98033/unit-301/home/2081980,NWMLS,1602827,N,Y,47.6717013,-122.2058336
MLS Listing,,Vacant Land,11677 Holmes Point Dr NE,Kirkland,WA,98034,1399000,0,,Holmes Point,,10863,,7,,,Active,,,http://www.redfin.com/WA/Kirkland/11677-Holmes-Point-Dr-NE-98034/home/281665,NWMLS,1603019,N,Y,47.7059874,-122.2475091
MLS Listing,,Townhouse,11711 Greenwood Ave N Unit B,Seattle,WA,98133,622500,3,2.25,Broadview,1600,1320,2006,7,389,,Active,,,http://www.redfin.com/WA/Seattle/11711-Greenwood-Ave-N-98133/unit-B/home/12091639,NWMLS,1601131,N,Y,47.714685,-122.356156
MLS Listing,,Single Family Residential,123 NW 41st,Seattle,WA,98107,875000,3,1.75,Fremont,2480,6909,1907,7,353,,Active,,,http://www.redfin.com/WA/Seattle/123-NW-41st-St-98107/home/303593,NWMLS,1603192,N,Y,47.6561931,-122.358249
MLS Listing,,Townhouse,1506 12th Ave S Unit B,Seattle,WA,98144,570000,3,2.5,Beacon Hill,1300,813,2008,7,438,,Active,,,http://www.redfin.com/WA/Seattle/1506-12th-Ave-S-98144/unit-B/home/18658035,NWMLS,1600504,N,Y,47.589725,-122.316948
MLS Listing,,Condo/Co-op,3800 NE Sunset Blvd Unit E202,Renton,WA,98056,275000,2,1.75,Highlands,863,,1994,7,319,330,Active,,,http://www.redfin.com/WA/Renton/3800-NE-Sunset-Blvd-98056/unit-E202/home/36788,NWMLS,1602368,N,Y,47.5057349,-122.1679411
MLS Listing,,Single Family Residential,2019 E Louisa St,Seattle,WA,98112,1475000,5,1.75,Montlake,3450,4500,1925,7,428,,Active,,,http://www.redfin.com/WA/Seattle/2019-E-Louisa-St-98112/home/138622,NWMLS,1602896,N,Y,47.6422561,-122.3045967
MLS Listing,,Single Family Residential,1436 4th St,Kirkland,WA,98033,2298000,5,4.5,East Of Market,3735,9306,2020,7,615,,Active,,,http://www.redfin.com/WA/Kirkland/1436-4th-St-98033/home/171797110,NWMLS,1577115,N,Y,47.686654,-122.2013367
MLS Listing,,Single Family Residential,3281 36th Ave SW,Seattle,WA,98126,825000,4,2.0,Belvidere,2440,5912,1924,7,338,,Active,,,http://www.redfin.com/WA/Seattle/3281-36th-Ave-SW-98126/home/327843,NWMLS,1599531,N,Y,47.5732836,-122.377379
MLS Listing,,Townhouse,10411 NE 32nd Pl Unit B102,Bellevue,WA,98004,499000,2,1.5,Bellevue,1159,286423,1980,7,431,615,Active,,,http://www.redfin.com/WA/Bellevue/10411-NE-32nd-Pl-98004/unit-B102/home/46568,NWMLS,1598055,N,Y,47.639549,-122.201241
MLS Listing,,Townhouse,1829 C 11th Ave W,Seattle,WA,98119,765000,3,1.75,Queen Anne,1261,989,2020,7,607,,Active,,,http://www.redfin.com/WA/Seattle/1829-11th-Ave-W-98119/home/171200183,NWMLS,1603644,N,Y,47.635624,-122.371936
MLS Listing,,Single Family Residential,6721 10th Ave NW,Seattle,WA,98117,1050000,3,2.75,Ballard,2060,5350,1965,7,510,,Active,,,http://www.redfin.com/WA/Seattle/6721-10th-Ave-NW-98117/home/495454,NWMLS,1598670,N,Y,47.6784146,-122.3700299
MLS Listing,,Multi-Family (5+ Unit),5235 17th Ave NE,Seattle,WA,98105,2750000,7,6.0,University District,4610,6480,1909,7,597,,Active,,,http://www.redfin.com/WA/Seattle/5235-17th-Ave-NE-98105/home/103966001,NWMLS,1602452,N,Y,47.667453,-122.309948
MLS Listing,,Single Family Residential,4513 168th Ave SE,Bellevue,WA,98006,1680000,5,4.0,Lakemont,4530,8211,2018,7,371,,Active,,,http://www.redfin.com/WA/Bellevue/4513-168th-Ave-SE-98006/home/35624898,NWMLS,1603309,N,Y,47.5643673,-122.1164858
MLS Listing,,Townhouse,1209 S Grand St,Seattle,WA,98144,770000,3,1.75,Beacon Hill,1590,1182,2009,7,484,,Active,,,http://www.redfin.com/WA/Seattle/1209-S-Grand-St-98144/home/28946280,NWMLS,1603134,N,Y,47.5868486,-122.3169148
MLS Listing,,Single Family Residential,14153 176th Ave NE,Redmond,WA,98052,900000,4,2.25,English Hill,2090,10543,1985,7,431,12,Active,,,http://www.redfin.com/WA/Redmond/14153-176th-Ave-NE-98052/home/450961,NWMLS,1603330,N,Y,47.727661,-122.1036536
MLS Listing,,Single Family Residential,21 9th Ave,Kirkland,WA,98033,3198000,5,4.25,East Of Market,5629,7834,2008,7,568,,Active,,,http://www.redfin.com/WA/Kirkland/21-9th-Ave-98033/home/462825,NWMLS,1599117,N,Y,47.6818786,-122.2088202
MLS Listing,,Single Family Residential,34022 SE Salal St,Snoqualmie,WA,98065,1125000,5,3.25,Snoqualmie Ridge,3940,8448,2006,7,286,28,Active,,,http://www.redfin.com/WA/Snoqualmie/34022-SE-Salal-St-98065/home/8189379,NWMLS,1603389,N,Y,47.542669,-121.886269
MLS Listing,,Townhouse,4206 Linden Ave N #4206,Seattle,WA,98103,699950,2,2.5,Wallingford,1180,865,2008,7,593,,Active,,,http://www.redfin.com/WA/Seattle/4206-Linden-Ave-N-98103/unit-4206/home/171794944,NWMLS,1603563,N,Y,47.6579738,-122.3483208
MLS Listing,,Single Family Residential,313 Lake Ave W,Kirkland,WA,98033,7000000,5,4.25,West Of Market,3860,32219,1953,7,1813,,Active,,,http://www.redfin.com/WA/Kirkland/313-Lake-Ave-W-98033/home/280223,NWMLS,1602543,N,Y,47.6815446,-122.2147336
MLS Listing,,Townhouse,1631 A S King St,Seattle,WA,98144,839800,3,2.25,Central Area,1550,1080,2020,7,542,,Active,,,http://www.redfin.com/WA/Seattle/1631-A-S-King-St-98144/home/171794773,NWMLS,1603359,N,Y,47.598113,-122.310202
MLS Listing,,Condo/Co-op,1920 4th Ave #1803,Seattle,WA,98101,930000,1,1.5,Downtown,910,,2010,7,1022,761,Active,,,http://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-1803/home/28622742,NWMLS,1601853,N,Y,47.6129869,-122.339306
MLS Listing,,Condo/Co-op,3939 108th Ave NE Unit A204,Bellevue,WA,98004,488000,2,1.5,Houghton,1054,,1979,7,463,506,Active,,,http://www.redfin.com/WA/Bellevue/3939-108th-Ave-NE-98004/unit-A-204/home/103954346,NWMLS,1598842,N,Y,47.6457593,-122.1959554
MLS Listing,,Single Family Residential,16355 Densmore Ave N,Shoreline,WA,98133,668000,4,2.5,Shoreline,2210,8100,1968,7,302,,Active,,,http://www.redfin.com/WA/Shoreline/16355-Densmore-Ave-N-98133/home/84132,NWMLS,1599882,N,Y,47.7483623,-122.3390995
MLS Listing,,Single Family Residential,135 Love St,Enumclaw,WA,98022,524900,4,2.5,Mt Peak,2500,3800,2020,7,210,,Active,,,http://www.redfin.com/WA/Enumclaw/135-Love-ST-98022/home/171794360,NWMLS,1587279,N,Y,47.192659,-121.977928
MLS Listing,,Single Family Residential,15106 SE 107th St,Renton,WA,98059,510000,3,1.75,May Valley,1350,18772,1949,7,378,,Active,,,http://www.redfin.com/WA/Renton/15106-SE-107th-St-98059/home/409552,NWMLS,1600375,N,Y,47.5072007,-122.1387673
MLS Listing,,Townhouse,747 37th St SE Unit 7A,Auburn,WA,98002,250000,2,1.5,Auburn,1099,117333,1981,7,227,320,Active,,,http://www.redfin.com/WA/Auburn/747-37th-St-SE-98002/unit-7A/home/59212,NWMLS,1603226,N,Y,47.2762489,-122.2171841
MLS Listing,,Townhouse,1712 159th Pl NE #45,Bellevue,WA,98008,875000,4,2.25,Crossroads,1827,334232,1980,7,479,715,Active,,,http://www.redfin.com/WA/Bellevue/1712-159th-Pl-NE-98008/unit-45/home/21950,NWMLS,1603477,N,Y,47.6253765,-122.1272128
MLS Listing,,Single Family Residential,3637 56th Ave SW,Seattle,WA,98116,1398000,4,2.5,Genesee,2960,8165,1956,7,472,,Active,,,http://www.redfin.com/WA/Seattle/3637-56th-Ave-SW-98116/home/151476,NWMLS,1600701,N,Y,47.571097,-122.4040909
MLS Listing,,Single Family Residential,2057 24th Ave E,Seattle,WA,98112,979000,4,1.0,Montlake,2620,4920,1920,7,374,,Active,,,http://www.redfin.com/WA/Seattle/2057-24th-Ave-E-98112/home/138674,NWMLS,1603129,N,Y,47.6387333,-122.302205
MLS Listing,,Single Family Residential,144 S 208th St,Des Moines,WA,98198,315000,2,1.0,North Hill,700,8062,1934,7,450,,Active,,,http://www.redfin.com/WA/Des-Moines/144-S-208th-St-98198/home/336621,NWMLS,1601085,N,Y,47.4162544,-122.3333252
MLS Listing,,Single Family Residential,14524 Glen Acres,Vashon,WA,98070,2200000,4,5.0,Glen Acres,5300,49220,1944,7,415,,Active,,,http://www.redfin.com/WA/Vashon/14524-Glen-Acres-Rd-SW-98070/home/521737,NWMLS,1600127,N,Y,47.474964,-122.4462501
MLS Listing,,Single Family Residential,12516 Dayton Ave N,Seattle,WA,98133,449999,2,1.0,Broadview,1980,7650,1926,7,227,,Active,,,http://www.redfin.com/WA/Seattle/12516-Dayton-Ave-N-98133/home/97954,NWMLS,1602911,N,Y,47.7201175,-122.3525465
MLS Listing,,Condo/Co-op,1111 Harbor Ave SW #200,Seattle,WA,98116,1200000,2,2.0,Alki,2400,,1983,7,500,950,Active,,,http://www.redfin.com/WA/Seattle/1111-Harbor-Ave-SW-98116/unit-200/home/57733,NWMLS,1602922,N,Y,47.5934261,-122.3837545
MLS Listing,,Condo/Co-op,511 7th Ave #302,Kirkland,WA,98033,535000,1,1.0,Downtown,828,,2000,7,646,377,Active,,,http://www.redfin.com/WA/Kirkland/511-7th-Ave-98033/unit-302/home/31047,NWMLS,1576694,N,Y,47.6802902,-122.198495
MLS Listing,,Single Family Residential,9730 48th Ave NE,Seattle,WA,98115,990000,4,2.75,Matthews Beach,2310,8402,1997,7,429,,Active,,,http://www.redfin.com/WA/Seattle/9730-48th-Ave-NE-98115/home/319874,NWMLS,1596873,N,Y,47.7002997,-122.2761781
MLS Listing,,Condo/Co-op,28300 18TH Ave S Unit H-102,Federal Way,WA,98003,175950,1,1.0,Federal Way,780,,1990,8,226,277,Active,,,http://www.redfin.com/WA/Federal-Way/28300-18th-Ave-S-98003/unit-H-102/home/169592789,NWMLS,1603439,N,Y,47.347507,-122.3121539
